S.No,Book Id,Author,Title,Genre,Language,Publisher,Year,Book Price
6800,BK06800,"Kresimir Delac, Mislav Grgic, Marian Stewart Bartlett ",Recent Advances in Face Recognition,Computers,English,The Hindustan Times,2008,3499
6801,BK06801,David Schmidt ,Denotational Semantics: A Methodology for Language Development,Computers,English,Macmillan,2009,1099
6802,BK06802,Alan Kaminsky ,"BIG CPU, BIG DATA: Solving the World's Toughest Problems with Parallel Computing",Computers,English,Macmillan,2015,3099
6803,BK06803,Bruce G. Batchelor ,Intelligent Vision Systems for Industry,Computers,English,Orient Longmans Ltd.,2002,1799
6804,BK06804,Bill Hibbard ,Ethical Artificial Intelligence,Computers,Tamil,Kutub,2014,2399
6805,BK06805,Michael Nielsen ,Neural Networks and Deep Learning,Computers,Tamil,Navajivan Prakasan,2014,999
6806,BK06806,"J.H. Saltzer, M.D. Schroeder ",The Protection of Information in Computer Systems,Computers,Tamil,Rahi Bode Depol,1975,2899
6807,BK06807,Eugenia G. Giannopoulou ,Data Mining in Medical and Biological Research,Computers,Tamil,Rahee Book Dept.,2008,2999
6808,BK06808,"Jonathan Campbell, Michael Shin ",Essentials of Geographic Information Systems,Computers,Tamil,John Wiley & Sons,2011,1899
6809,BK06809,Giuseppe Riva ,Interacting with Presence,Computers,Tamil,Mathrubhumi Press,2014,2399
6810,BK06810,Simon J.D. Prince ,"Computer Vision: Models, Learning, and Inference",Computers,Tamil,Navahind Pub.,2012,2999
6811,BK06811,Ron Zacharski ,A Programmer's Guide to Data Mining,Computers,Tamil,Hodder & Stoughton,2014,1299
6812,BK06812,Ahmad Taher Azar ,Fuzzy Systems,Computers,Hindi,Harbard University Press,2010,1599
6813,BK06813,"Yoshua Bengio, Ian Goodfellow, Aaron Courville ",Deep Learning,Computers,Hindi,"Royal Asiatic Society of
Bengal",2014,2599
6814,BK06814,N. Richard Wagner ,What If Crime Were Impossible?,Computers,Hindi,Dhoomi Mal Dharam Das,2002,2399
6815,BK06815,Symeon Xenitellis ,The Open-source PKI Book,Computers,Hindi,Jean De Brunhoff,2000,799
6816,BK06816,Ian Foster ,Designing and Building Parallel Programs,Computers,Hindi,Macmillan,1995,999
6817,BK06817,"Andrea Gaggioli, et al. ",Human Computer Confluence,Computers,Tamil,Exhibition Committee,2016,1099
6818,BK06818,David J. C. MacKay ,A Short Course in Information Theory,Computers,Tamil,Rekha Pub.,1995,3499
6819,BK06819,"Bei Zeng, et al. ",Quantum Information Meets Quantum Matter,Computers,English,Exhibition Committee,2015,3499
6820,BK06820,"Marko Petkovsek, Herbert S. Wilf, Doron Zeilberger ",A=B,Computers,English,Harvard University Press,2001,1099
6821,BK06821,Al-Dahoud Ali ,Computational Intelligence and Modern Heuristics,Computers,Hindi,Harvard University Press,2010,2199
6822,BK06822,Jean-Paul Laumond ,Robot Motion Planning and Control,Computers,Hindi,Harvard University Press,1998,699
6823,BK06823,Dilip K. Prasad ,Object Detection in Real Images,Computers,Hindi,Popular Book Depot.,2013,899
6824,BK06824,Sudhakar Radhakrishnan ,Effective Video Coding for Multimedia Applications,Computers,Telugu,Navajivan Pub.,2011,3199
6825,BK06825,Andras Kornai ,Mathematical Linguistics,Computers,Telugu,"The All-Indian Fine Arts &
Crafts Society",2002,1999
6826,BK06826,Mark Tarver ,Functional Programming in Qi,Computers,Telugu,Methuen & co. Ltd.,2008,3299
6827,BK06827,Paul E. McKenney ,"Is Parallel Programming Hard, And, If So, What Can You Do About It?",Computers,Telugu,Orient Book Company,2011,499
6828,BK06828,Daniel Shiffman ,The Nature of Code: Simulating Natural Systems with Processing,Computers,Telugu,Orient Longmans,2012,1899
6829,BK06829,Hany Farid ,Fundamentals of Image Processing,Computers,English,Hind Kitab,2010,1899
6830,BK06830,Michael A. Covington ,Natural Language Processing for Prolog Programmers,Computers,English,Oxford University Press,1994,499
6831,BK06831,Mark Watson ,Practical Artificial Intelligence Programming in Java,Computers,English,Sri Aurbindo Ashram,2008,3199
6832,BK06832,"Bre Pettis, Jay Shergill ",Getting Started with MakerBot,Computers,English,Macmilan,2011,2399
6833,BK06833,Kokichi Sugihara ,Machine Interpretation of Line Drawings,Computers,English,Visva-Bharati,1986,2199
6834,BK06834,"Nicholas Carriero, David Gelernter ",How to Write Parallel Programs: A First Course,Computers,English,Jean De Brunhoff,1992,1099
6835,BK06835,Michael R. Berthold (ed.) ,Bisociative Knowledge Discovery,Computers,English,The Good Books Co.,2012,2999
6836,BK06836,"P. Bourque, R. Dupuis, A. Abran, J. W. Moore, and L. L. Tripp ",The Guide to the Software Engineering Body of Knowledge,Computers,English,Oxford Press,2004,1099
6837,BK06837,"N. Gisin, G. Ribordy, W. Tittel, H. Zbinden ",Quantum Cryptography,Computers,English,"Bangalore Printing and
Publishing House",2001,2999
6838,BK06838,"Kyriacos E. Pavlou, Richard T. Snodgrass ",Forensic Analysis of Database Tampering,Computers,English,M.P. Jain,2008,2199
6839,BK06839,David Barber ,Bayesian Reasoning and Machine Learning,Computers,English,M.C.Sarkar & Sons,2011,3499
6840,BK06840,William F. Friedman ,Military Cryptanalysis,Computers,Hindi,Padmaja Pub.,1936,599
6841,BK06841,David S. Touretzky ,Common LISP: A Gentle Introduction to Symbolic Computation,Computers,Hindi,M.C. Sarkar & Sons,1990,2299
6842,BK06842,Brian Harvey ,Computer Science Logo Style,Computers,Hindi,Asia Publishing House,1997,2299
6843,BK06843,Kyle Isom ,Practical Cryptography With Go,Computers,Hindi,George Allen & Unwin Ltd,2014,2099
6844,BK06844,C.A.R. Hoare ,Communicating Sequential Processes,Computers,Hindi,Motial Banarasidas,2004,1099
6845,BK06845,Witold Kosinski ,Advances in Evolutionary Algorithms,Computers,Tamil,"R.N. Dandekar,
Bhandarkar oriental Research Institute",2008,1499
6846,BK06846,Felix Jesus Villanueva Molina ,Ambient Intelligence,Computers,Tamil,Motilal Barnasidass,2010,3299
6847,BK06847,"Lawrence O'Gorman, Rangachar Kasturi ",Document Image Analysis,Computers,Tamil,Eastern Law House,1997,2499
6848,BK06848,"Rinus Plasmeijer, Marko van Eekelen ",Functional Programming and Parallel Graph Rewriting,Computers,Tamil,Hind Kitabs Ltd.,1993,1699
6849,BK06849,Johannes Sametinger ,Software Engineering with Reusable Components,Computers,Telugu,Pub. Division,2001,1099
6850,BK06850,S. M. Girvin ,Basic Concepts in Quantum Information,Computers,Telugu,Oriental Pub.,2013,1699
6851,BK06851,"M. Dawson, B. Dupuis, M. Wilson ",From Bricks to Brains: The Embodied Cognitive Science of LEGO,Computers,Telugu,"Sri Aurobindo Ashram
Pondicherry",2010,3199
6852,BK06852,"Christine Alvarado, et al. ",CS for All,Computers,Telugu,Calcutta University,2013,699
6853,BK06853,Christos Kalloniatis ,Security Enhanced Applications for Information Systems,Computers,Telugu,Pindaras Ltd.,2012,1699
6854,BK06854,Max Welling ,A First Encounter with Machine Learning,Computers,English,George G. Harpar & Co.,2011,499
6855,BK06855,"J.-L. Starck, F. Murtagh ",Astronomical Image and Data Analysis,Computers,English,M.C. Sarkar & Sons,2006,3299
6856,BK06856,C. D. H. Cooper ,Languages and Machines,Computers,English,Susil Gupta Ltd.,2008,3099
6857,BK06857,David Maier ,The Theory of Relational Databases,Computers,English,Susil Gupta,1983,3499
6858,BK06858,Asim Bhatti (ed.) ,Current Advancements in Stereo Vision,Computers,English,"At The Clarendon Press,
Oxford",2012,2199
6859,BK06859,"Olivier Michel, Fabien Rohrer, Nicolas Heiniger ",Cyberbotics' Robot Curriculum,Computers,English,Publications Division,2010,1699
6860,BK06860,Elisa Lanzi ,Introduction to Vocabularies: Enhancing Access to Cultural Heritage Information,Computers,English,The Key Press Ltd,1998,2999
6861,BK06861,Edward Stabler ,Notes on Computational Linguistics,Computers,English,University of Calcutta,2003,3099
6862,BK06862,"J. Sheehan, M. Sosna ","The Boundaries of Humanity: Humans, Animals, Machines",Computers,English,Saod Manzil,1991,599
6863,BK06863,E. F. Codd ,The Relational Model for Database Management,Computers,Tamil,Elek Books,1990,2599
6864,BK06864,"Nicholas M. Patrikalakis, Takashi Maekawa ",Shape Interrogation for Computer Aided Design and Manufacturing,Computers,Tamil,Arco Publishers Ltd.,2009,1199
6865,BK06865,Xing-Jian Jing ,Motion Planning,Computers,Tamil,The Hindustan Times,2008,1199
6866,BK06866,Ismail Abdullahi (ed.) ,Global Library and Information Science,Computers,Tamil,Macmillan,2009,499
6867,BK06867,Jack Crenshaw ,Let's Build a Compiler,Computers,Tamil,Macmillan,1995,499
6868,BK06868,"Allessandro Treves, Yasser Roudi ",Of the Evolution of the Brain,Computers,Tamil,Orient Longmans Ltd.,2010,2899
6869,BK06869,Bradley Kjell ,Introduction to Computer Science using Java,Computers,Tamil,Orient Longmans,2006,1899
6870,BK06870,N.P. Smart ,Cryptography: An Introduction,Computers,Tamil,Kutub,2004,899
6871,BK06871,"I. Androutsopoulos, G. D. Ritchie, P. Thanisch ",Natural Language Interfaces to Databases: An Introduction,Computers,Tamil,Navajivan Prakasan,1995,2999
6872,BK06872,"H. Comon, M. Dauchet, R. Gilleron ",Tree Automata Techniques and Applications,Computers,Hindi,Rahi Bode Depol,2008,2899
6873,BK06873,Rustam Stolkin ,Scene Reconstruction Pose Estimation and Tracking,Computers,Hindi,Rahee Book Dept.,2007,1899
6874,BK06874,Jeroen Janssens ,Data Science at the Command Line,Computers,Hindi,Oxford University Press,2018,3199
6875,BK06875,"Peter Aczel, et al. ",Homotopy Type Theory,Computers,Tamil,Navahind Pub.,2013,1699
6876,BK06876,Shriram Krishnamurthi ,Programming and Programming Languages,Computers,Tamil,Hodder & Stoughton,2014,499
6877,BK06877,Jimmy Or ,Affective Computing,Computers,English,Harbard University Press,2008,3299
6878,BK06878,Riley T. Perry ,The Temple of Quantum Computing,Computers,English,"Royal Asiatic Society of
Bengal",2004,1299
6879,BK06879,Lawrence C Paulson ,Logic and Proof,Computers,Hindi,Dhoomi Mal Dharam Das,2002,699
6880,BK06880,"Tony Gill, at al. ",Introduction to Metadata,Computers,Hindi,Jean De Brunhoff,2008,1399
6881,BK06881,W. Glänzel ,Bibliometrics as a Research Field,Computers,Hindi,Macmillan,2003,1099
6882,BK06882,Al Sweigart ,Invent with Python,Computers,Telugu,Exhibition Committee,2011,1899
6883,BK06883,Martin Tompa ,Introduction to Computational Complexity,Computers,Telugu,Rekha Pub.,1991,2599
6884,BK06884,Anthony A. Aaby ,Compiler Construction using Flex and Bison,Computers,Telugu,Exhibition Committee,2004,1599
6885,BK06885,"Eve Andersson, Philip Greenspun, Andrew Grumet ",Software Engineering for Internet Applications,Computers,Telugu,Harvard University Press,2006,999
6886,BK06886,"D. Michie, D. J. Spiegelhalter ","Machine Learning, Neural and Statistical Classification",Computers,Telugu,Harvard University Press,1994,399
6887,BK06887,Karl Petersen ,Measure-Preserving Systems,Computers,English,Harvard University Press,2008,1999
6888,BK06888,JJ Smith,10-Day Green Smoothie Cleanse,Non Fiction,English,Popular Book Depot.,2016,2199
6889,BK06889,Stephen King,11/22/63: A Novel,Fiction,English,Navajivan Pub.,2011,799
6890,BK06890,Jordan B. Peterson,12 Rules for Life: An Antidote to Chaos,Non Fiction,English,"The All-Indian Fine Arts &
Crafts Society",2018,3499
6891,BK06891,George Orwell,1984 (Signet Classics),Fiction,English,Methuen & co. Ltd.,2017,1499
6892,BK06892,National Geographic Kids,"5,000 Awesome Facts (About Everything!) (National Geographic Kids)",Non Fiction,English,Orient Book Company,2019,2799
6893,BK06893,George R. R. Martin,A Dance with Dragons (A Song of Ice and Fire),Fiction,English,Orient Longmans,2011,2799
6894,BK06894,George R. R. Martin,A Game of Thrones / A Clash of Kings / A Storm of Swords / A Feast of Crows / A Dance with Dragons,Fiction,English,Hind Kitab,2014,2999
6895,BK06895,Amor Towles,A Gentleman in Moscow: A Novel,Fiction,English,Oxford University Press,2017,1899
6896,BK06896,James Comey,"A Higher Loyalty: Truth, Lies, and Leadership",Non Fiction,English,Sri Aurbindo Ashram,2018,599
6897,BK06897,Larry Schweikart,A Patriot's History of the United States: From Columbus's Great Discovery to the War on Terror,Non Fiction,Hindi,Jean De Brunhoff,2010,2799
6898,BK06898,Jaycee Dugard,A Stolen Life: A Memoir,Non Fiction,Hindi,The Good Books Co.,2011,2099
6899,BK06899,Madeleine L'Engle,A Wrinkle in Time (Time Quintet),Fiction,Hindi,Oxford Press,2018,2799
6900,BK06900,Steve Harvey,"Act Like a Lady, Think Like a Man: What Men Really Think About Love, Relationships, Intimacy, and Commitment",Non Fiction,Hindi,"Bangalore Printing and
Publishing House",2009,2599
6901,BK06901,Adult Coloring Book Designs,"Adult Coloring Book Designs: Stress Relief Coloring Book: Garden Designs, Mandalas, Animals, and Paisley Patterns",Non Fiction,Tamil,M.P. Jain,2016,3199
6902,BK06902,Blue Star Coloring,Adult Coloring Book: Stress Relieving Animal Designs,Non Fiction,Tamil,M.C.Sarkar & Sons,2015,399
6903,BK06903,Blue Star Coloring,Adult Coloring Book: Stress Relieving Patterns,Non Fiction,Tamil,Padmaja Pub.,2015,599
6904,BK06904,Coloring Books for Adults,"Adult Coloring Books: A Coloring Book for Adults Featuring Mandalas and Henna Inspired Flowers, Animals, and Paisley…",Non Fiction,Tamil,M.C. Sarkar & Sons,2015,599
6905,BK06905,Ron Chernow,Alexander Hamilton,Non Fiction,Telugu,Asia Publishing House,2016,1399
6906,BK06906,Veronica Roth,Allegiant,Fiction,Telugu,"R.N. Dandekar,
Bhandarkar oriental Research Institute",2013,3299
6907,BK06907,Chris Kyle,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,Non Fiction,Telugu,Motilal Barnasidass,2015,1499
6908,BK06908,Khaled Hosseini,And the Mountains Echoed,Fiction,English,Eastern Law House,2013,2399
6909,BK06909,Glenn Beck,Arguing with Idiots: How to Stop Small Minds and Big Government,Non Fiction,English,Hind Kitabs Ltd.,2009,3399
6910,BK06910,Neil deGrasse Tyson,Astrophysics for People in a Hurry,Non Fiction,English,Pub. Division,2017,3399
6911,BK06911,Mark Twain,"Autobiography of Mark Twain, Vol. 1",Non Fiction,English,Oriental Pub.,2010,1899
6912,BK06912,DK,Baby Touch and Feel: Animals,Non Fiction,English,"Sri Aurobindo Ashram
Pondicherry",2015,1199
6913,BK06913,Angie Grace,Balance (Angie's Extreme Stress Menders),Non Fiction,English,Calcutta University,2015,1399
6914,BK06914,Ina Garten,Barefoot Contessa Foolproof: Recipes You Can Trust: A Cookbook,Non Fiction,English,Pindaras Ltd.,2012,1199
6915,BK06915,Ina Garten,"Barefoot Contessa, How Easy Is That?: Fabulous Recipes & Easy Tips",Non Fiction,English,George G. Harpar & Co.,2010,3499
6916,BK06916,Atul Gawande,Being Mortal: Medicine and What Matters in the End,Non Fiction,Tamil,Susil Gupta,2015,3299
6917,BK06917,Bruce Springsteen,Born to Run,Non Fiction,Tamil,The Key Press Ltd,2016,2199
6918,BK06918,Stephenie Meyer,"Breaking Dawn (The Twilight Saga, Book 4)",Fiction,Tamil,University of Calcutta,2009,2299
6919,BK06919,Glenn Beck,"Broke: The Plan to Restore Our Trust, Truth and Treasure",Non Fiction,Tamil,Saod Manzil,2010,399
6920,BK06920,Jeff Kinney,"Cabin Fever (Diary of a Wimpy Kid, Book 6)",Fiction,Hindi,The Hindustan Times,2011,899
6921,BK06921,Sasha O'Hara,Calm the F*ck Down: An Irreverent Adult Coloring Book (Irreverent Book Series),Non Fiction,Hindi,Macmillan,2016,899
6922,BK06922,David Goggins,Can't Hurt Me: Master Your Mind and Defy the Odds,Non Fiction,Hindi,Macmillan,2019,2699
6923,BK06923,Thomas Piketty,Capital in the Twenty First Century,Non Fiction,Hindi,Orient Longmans Ltd.,2014,2599
6924,BK06924,Chrissy Teigen,Cravings: Recipes for All the Food You Want to Eat: A Cookbook,Non Fiction,English,Rahi Bode Depol,2016,2899
6925,BK06925,Kevin Kwan,Crazy Rich Asians (Crazy Rich Asians Trilogy),Fiction,Hindi,Mathrubhumi Press,2018,3099
6926,BK06926,Marjorie Sarnat,Creative Haven Creative Cats Coloring Book (Adult Coloring),Non Fiction,Telugu,Navahind Pub.,2015,599
6927,BK06927,Marjorie Sarnat,Creative Haven Owls Coloring Book (Adult Coloring),Non Fiction,Telugu,Hodder & Stoughton,2015,1099
6928,BK06928,Brené Brown,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",Non Fiction,Telugu,Dhoomi Mal Dharam Das,2013,1899
6929,BK06929,Malcolm Gladwell,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",Non Fiction,English,Jean De Brunhoff,2013,2699
6930,BK06930,Charlaine Harris,Dead And Gone: A Sookie Stackhouse Novel (Sookie Stackhouse/True Blood),Fiction,English,Macmillan,2009,499
6931,BK06931,Charlaine Harris,"Dead in the Family (Sookie Stackhouse/True Blood, Book 10)",Fiction,English,Exhibition Committee,2010,2699
6932,BK06932,Charlaine Harris,"Dead Reckoning (Sookie Stackhouse/True Blood, Book 11)",Fiction,English,Rekha Pub.,2011,999
6933,BK06933,George W. Bush,Decision Points,Non Fiction,English,Popular Book Depot.,2010,3399
6934,BK06934,Tony Hsieh,"Delivering Happiness: A Path to Profits, Passion, and Purpose",Non Fiction,English,Navajivan Pub.,2010,1099
6935,BK06935,Jeff Kinney,"Diary of a Wimpy Kid: Hard Luck, Book 8",Fiction,Hindi,Orient Book Company,2013,599
6936,BK06936,Jeff Kinney,Diary of a Wimpy Kid: The Last Straw (Book 3),Fiction,Hindi,Orient Longmans,2009,1199
6937,BK06937,Jeff Kinney,Diary of a Wimpy Kid: The Long Haul,Fiction,Hindi,Hind Kitab,2014,1999
6938,BK06938,M Prefontaine,Difficult Riddles For Smart Kids: 300 Difficult Riddles And Brain Teasers Families Will Love (Books for Smart Kids),Non Fiction,Hindi,Oxford University Press,2019,3299
6939,BK06939,Veronica Roth,Divergent / Insurgent,Fiction,Tamil,Visva-Bharati,2014,3399
6940,BK06940,Zhi Gang Sha,"Divine Soul Mind Body Healing and Transmission System: The Divine Way to Heal You, Humanity, Mother Earth, and All…",Non Fiction,Tamil,Jean De Brunhoff,2009,2099
6941,BK06941,Stephen King,Doctor Sleep: A Novel,Fiction,Telugu,The Good Books Co.,2013,1299
